Bright,Class_name,Mean_PQMas,Mean_tm1c,Mean_tm2c,Mean_tm3c,Mean_tm4c,Mean_tm5c,Mean_tm7c,NDI_43,NDI_52,NDI_54,NDI_72,NDI_74,Scene_Name,X_Min_Pxl,Y_Min_Pxl
439.6666666666660000,W_Swamp,16383.0000000000000000,282.0000000000000000,590.0000000000000000,447.0000000000000000,892.0000000000000000,1017.0000000000000000,564.0000000000000000,0.3323375653472740,0.2657125077784690,0.0654793085385018,-0.0225303292894281,-0.2252747252747250,115_-032_2011-01-02T01-55-10.679038,3208.0000000000000000,350.0000000000000000
419.6666666666660000,W_Swamp,16383.0000000000000000,298.0000000000000000,462.0000000000000000,499.0000000000000000,1366.0000000000000000,766.0000000000000000,403.0000000000000000,0.4648793565683640,0.2475570032573290,-0.2814258911819880,-0.0682080924855491,-0.5443753533069530,115_-032_2011-01-02T01-55-10.679038,3218.0000000000000000,319.0000000000000000
366.6666666666660000,W_Swamp,16383.0000000000000000,282.0000000000000000,397.0000000000000000,421.0000000000000000,1569.0000000000000000,560.0000000000000000,339.0000000000000000,0.5768844221105520,0.1703239289446180,-0.4739314232033810,-0.0788043478260870,-0.6446540880503140,115_-032_2011-01-02T01-55-10.679038,3223.0000000000000000,307.0000000000000000
347.0000000000000000,W_Swamp,16383.0000000000000000,249.0000000000000000,397.0000000000000000,395.0000000000000000,1366.0000000000000000,766.0000000000000000,403.0000000000000000,0.5513912549687670,0.3172828890799650,-0.2814258911819880,0.0075000000000000,-0.5443753533069530,115_-032_2011-01-02T01-55-10.679038,3199.0000000000000000,304.0000000000000000
356.0000000000000000,W_Swamp,16383.0000000000000000,265.0000000000000000,461.0000000000000000,342.0000000000000000,1062.0000000000000000,445.0000000000000000,307.0000000000000000,0.5128205128205120,-0.0176600441501104,-0.4094226940942260,-0.2005208333333330,-0.5514974433893350,115_-032_2011-01-02T01-55-10.679038,3192.0000000000000000,303.0000000000000000
425.0000000000000000,W_Swamp,16383.0000000000000000,282.0000000000000000,494.0000000000000000,499.0000000000000000,1332.0000000000000000,811.0000000000000000,500.0000000000000000,0.4549426542872740,0.2429118773946360,-0.2431171255249650,0.0060362173038229,-0.4541484716157200,115_-032_2011-01-02T01-55-10.679038,3196.0000000000000000,290.0000000000000000
376.0000000000000000,W_Swamp,16383.0000000000000000,265.0000000000000000,494.0000000000000000,369.0000000000000000,1299.0000000000000000,560.0000000000000000,403.0000000000000000,0.5575539568345320,0.0626185958254269,-0.3975255513717050,-0.1014492753623180,-0.5264394829612220,115_-032_2011-01-02T01-55-10.679038,3200.0000000000000000,287.0000000000000000
398.3333333333330000,W_LargeBody,16383.0000000000000000,293.0000000000000000,458.0000000000000000,444.0000000000000000,1261.0000000000000000,900.0000000000000000,402.0000000000000000,0.4791788856304980,0.3254786450662730,-0.1670522906062000,-0.0651162790697674,-0.5165363800360790,115_-032_2011-01-02T01-55-10.679038,3098.0000000000000000,1086.0000000000000000
387.3333333333330000,W_LargeBody,16383.0000000000000000,260.0000000000000000,458.0000000000000000,444.0000000000000000,1328.0000000000000000,878.0000000000000000,402.0000000000000000,0.4988713318284420,0.3143712574850290,-0.2039891205802350,-0.0651162790697674,-0.5352601156069360,115_-032_2011-01-02T01-55-10.679038,3112.0000000000000000,1060.0000000000000000
830.3333333333330000,W_Sea,15871.0000000000000000,652.0000000000000000,904.0000000000000000,935.0000000000000000,1192.0000000000000000,1287.0000000000000000,1073.0000000000000000,0.1208274565115180,0.1748060246462800,0.0383219039935458,0.0854830551340415,-0.0525386313465784,115_-032_2011-01-02T01-55-10.679038,2904.0000000000000000,958.0000000000000000
706.0000000000000000,W_Sea,16383.0000000000000000,587.0000000000000000,777.0000000000000000,754.0000000000000000,990.0000000000000000,1492.0000000000000000,977.0000000000000000,0.1353211009174310,0.3151167915381220,0.2022562449637380,0.1140250855188140,-0.0066090493136756,115_-032_2011-01-02T01-55-10.679038,2907.0000000000000000,952.0000000000000000
419.3333333333330000,CloudShadow_Bare,8191.0000000000000000,328.0000000000000000,459.0000000000000000,471.0000000000000000,720.0000000000000000,832.0000000000000000,530.0000000000000000,0.2090680100755660,0.2889233152594880,0.0721649484536082,0.0717896865520728,-0.1520000000000000,115_-032_2011-01-02T01-55-10.679038,3613.0000000000000000,2069.0000000000000000
405.3333333333330000,CloudShadow_Bare,8191.0000000000000000,344.0000000000000000,427.0000000000000000,445.0000000000000000,754.0000000000000000,809.0000000000000000,498.0000000000000000,0.2577147623019180,0.3090614886731390,0.0351887396033269,0.0767567567567568,-0.2044728434504790,115_-032_2011-01-02T01-55-10.679038,3612.0000000000000000,2068.0000000000000000
380.3333333333330000,CloudShadow_Bare,8191.0000000000000000,295.0000000000000000,427.0000000000000000,419.0000000000000000,720.0000000000000000,809.0000000000000000,498.0000000000000000,0.2642669007901660,0.3090614886731390,0.0582079790712884,0.0767567567567568,-0.1822660098522160,115_-032_2011-01-02T01-55-10.679038,3613.0000000000000000,2068.0000000000000000
410.6666666666660000,CloudShadow_Bare,8191.0000000000000000,360.0000000000000000,427.0000000000000000,445.0000000000000000,687.0000000000000000,832.0000000000000000,530.0000000000000000,0.2137809187279150,0.3216838760921360,0.0954575378538512,0.1076280041797280,-0.1290057518488080,115_-032_2011-01-02T01-55-10.679038,3614.0000000000000000,2068.0000000000000000
419.3333333333330000,CloudShadow_Bare,8191.0000000000000000,360.0000000000000000,427.0000000000000000,471.0000000000000000,720.0000000000000000,855.0000000000000000,562.0000000000000000,0.2090680100755660,0.3338533541341650,0.0857142857142857,0.1365015166835180,-0.1232449297971910,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2068.0000000000000000
400.0000000000000000,CloudShadow_Bare,8191.0000000000000000,328.0000000000000000,427.0000000000000000,445.0000000000000000,687.0000000000000000,809.0000000000000000,466.0000000000000000,0.2137809187279150,0.3090614886731390,0.0815508021390374,0.0436730123180291,-0.1916738941890720,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2068.0000000000000000
374.6666666666660000,CloudShadow_Bare,8191.0000000000000000,311.0000000000000000,394.0000000000000000,419.0000000000000000,687.0000000000000000,809.0000000000000000,466.0000000000000000,0.2423146473779380,0.3449709060681620,0.0815508021390374,0.0837209302325581,-0.1916738941890720,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2068.0000000000000000
394.3333333333330000,CloudShadow_Bare,8191.0000000000000000,311.0000000000000000,427.0000000000000000,445.0000000000000000,720.0000000000000000,923.0000000000000000,530.0000000000000000,0.2360515021459220,0.3674074074074070,0.1235544735240410,0.1076280041797280,-0.1520000000000000,115_-032_2011-01-02T01-55-10.679038,3618.0000000000000000,2068.0000000000000000
374.6666666666660000,CloudShadow_Bare,8191.0000000000000000,311.0000000000000000,394.0000000000000000,419.0000000000000000,720.0000000000000000,764.0000000000000000,434.0000000000000000,0.2642669007901660,0.3195164075993090,0.0296495956873315,0.0483091787439614,-0.2478336221837080,115_-032_2011-01-02T01-55-10.679038,3612.0000000000000000,2067.0000000000000000
346.3333333333330000,CloudShadow_Bare,8191.0000000000000000,278.0000000000000000,394.0000000000000000,367.0000000000000000,720.0000000000000000,741.0000000000000000,402.0000000000000000,0.3247470101195950,0.3057268722466960,0.0143737166324435,0.0100502512562814,-0.2834224598930480,115_-032_2011-01-02T01-55-10.679038,3613.0000000000000000,2067.0000000000000000
330.3333333333330000,CloudShadow_Bare,8191.0000000000000000,262.0000000000000000,362.0000000000000000,367.0000000000000000,653.0000000000000000,718.0000000000000000,434.0000000000000000,0.2803921568627450,0.3296296296296290,0.0474106491611962,0.0904522613065327,-0.2014719411223550,115_-032_2011-01-02T01-55-10.679038,3614.0000000000000000,2067.0000000000000000
305.3333333333330000,CloudShadow_Bare,8191.0000000000000000,245.0000000000000000,330.0000000000000000,341.0000000000000000,653.0000000000000000,672.0000000000000000,434.0000000000000000,0.3138832997987920,0.3413173652694610,0.0143396226415094,0.1361256544502610,-0.2014719411223550,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2067.0000000000000000
302.3333333333330000,CloudShadow_Bare,8191.0000000000000000,262.0000000000000000,330.0000000000000000,315.0000000000000000,619.0000000000000000,672.0000000000000000,402.0000000000000000,0.3254817987152030,0.3413173652694610,0.0410534469403563,0.0983606557377049,-0.2125367286973550,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2067.0000000000000000
302.3333333333330000,CloudShadow_Bare,8191.0000000000000000,262.0000000000000000,330.0000000000000000,315.0000000000000000,619.0000000000000000,718.0000000000000000,370.0000000000000000,0.3254817987152030,0.3702290076335870,0.0740463724756918,0.0571428571428571,-0.2517694641051560,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2067.0000000000000000
366.0000000000000000,CloudShadow_Bare,8191.0000000000000000,311.0000000000000000,394.0000000000000000,393.0000000000000000,687.0000000000000000,855.0000000000000000,498.0000000000000000,0.2722222222222220,0.3690952762209760,0.1089494163424120,0.1165919282511210,-0.1594936708860750,115_-032_2011-01-02T01-55-10.679038,3618.0000000000000000,2067.0000000000000000
344.3333333333330000,CloudShadow_Bare,8191.0000000000000000,278.0000000000000000,362.0000000000000000,393.0000000000000000,687.0000000000000000,695.0000000000000000,466.0000000000000000,0.2722222222222220,0.3150425733207190,0.0057887120115774,0.1256038647342990,-0.1916738941890720,115_-032_2011-01-02T01-55-10.679038,3612.0000000000000000,2066.0000000000000000
305.3333333333330000,CloudShadow_Bare,8191.0000000000000000,245.0000000000000000,330.0000000000000000,341.0000000000000000,653.0000000000000000,695.0000000000000000,370.0000000000000000,0.3138832997987920,0.3560975609756090,0.0311572700296736,0.0571428571428571,-0.2766373411534700,115_-032_2011-01-02T01-55-10.679038,3613.0000000000000000,2066.0000000000000000
302.3333333333330000,CloudShadow_Bare,8191.0000000000000000,262.0000000000000000,330.0000000000000000,315.0000000000000000,653.0000000000000000,650.0000000000000000,338.0000000000000000,0.3491735537190080,0.3265306122448970,-0.0023023791250959,0.0119760479041916,-0.3178607467204840,115_-032_2011-01-02T01-55-10.679038,3614.0000000000000000,2066.0000000000000000
286.0000000000000000,CloudShadow_Bare,8191.0000000000000000,245.0000000000000000,298.0000000000000000,315.0000000000000000,619.0000000000000000,581.0000000000000000,338.0000000000000000,0.3254817987152030,0.3219567690557450,-0.0316666666666667,0.0628930817610063,-0.2936259143155690,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2066.0000000000000000
300.3333333333330000,CloudShadow_Bare,8191.0000000000000000,262.0000000000000000,298.0000000000000000,341.0000000000000000,653.0000000000000000,604.0000000000000000,402.0000000000000000,0.3138832997987920,0.3392461197339240,-0.0389817024661893,0.1485714285714280,-0.2379146919431280,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2066.0000000000000000
316.3333333333330000,CloudShadow_Bare,8191.0000000000000000,278.0000000000000000,330.0000000000000000,341.0000000000000000,653.0000000000000000,672.0000000000000000,338.0000000000000000,0.3138832997987920,0.3413173652694610,0.0143396226415094,0.0119760479041916,-0.3178607467204840,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2066.0000000000000000
341.3333333333330000,CloudShadow_Bare,8191.0000000000000000,295.0000000000000000,362.0000000000000000,367.0000000000000000,788.0000000000000000,878.0000000000000000,466.0000000000000000,0.3645021645021640,0.4161290322580640,0.0540216086434574,0.1256038647342990,-0.2567783094098880,115_-032_2011-01-02T01-55-10.679038,3618.0000000000000000,2066.0000000000000000
371.6666666666660000,CloudShadow_Bare,8191.0000000000000000,295.0000000000000000,427.0000000000000000,393.0000000000000000,754.0000000000000000,809.0000000000000000,498.0000000000000000,0.3147340889276370,0.3090614886731390,0.0351887396033269,0.0767567567567568,-0.2044728434504790,115_-032_2011-01-02T01-55-10.679038,3612.0000000000000000,2065.0000000000000000
310.6666666666660000,CloudShadow_Bare,8191.0000000000000000,229.0000000000000000,362.0000000000000000,341.0000000000000000,754.0000000000000000,741.0000000000000000,338.0000000000000000,0.3771689497716890,0.3436083408884860,-0.0086956521739130,-0.0342857142857143,-0.3809523809523800,115_-032_2011-01-02T01-55-10.679038,3613.0000000000000000,2065.0000000000000000
310.6666666666660000,CloudShadow_Bare,8191.0000000000000000,229.0000000000000000,362.0000000000000000,341.0000000000000000,720.0000000000000000,695.0000000000000000,370.0000000000000000,0.3572101790763430,0.3150425733207190,-0.0176678445229682,0.0109289617486339,-0.3211009174311920,115_-032_2011-01-02T01-55-10.679038,3614.0000000000000000,2065.0000000000000000
335.6666666666660000,CloudShadow_Bare,8191.0000000000000000,278.0000000000000000,362.0000000000000000,367.0000000000000000,720.0000000000000000,695.0000000000000000,434.0000000000000000,0.3247470101195950,0.3150425733207190,-0.0176678445229682,0.0904522613065327,-0.2478336221837080,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2065.0000000000000000
364.0000000000000000,CloudShadow_Bare,8191.0000000000000000,311.0000000000000000,362.0000000000000000,419.0000000000000000,754.0000000000000000,786.0000000000000000,466.0000000000000000,0.2855924978687120,0.3693379790940760,0.0207792207792208,0.1256038647342990,-0.2360655737704910,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2065.0000000000000000
378.0000000000000000,CloudShadow_Bare,8191.0000000000000000,295.0000000000000000,394.0000000000000000,445.0000000000000000,788.0000000000000000,923.0000000000000000,562.0000000000000000,0.2781832927818320,0.4016704631738800,0.0789012273524255,0.1757322175732210,-0.1674074074074070,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2065.0000000000000000
405.3333333333330000,CloudShadow_Bare,8191.0000000000000000,344.0000000000000000,427.0000000000000000,445.0000000000000000,788.0000000000000000,809.0000000000000000,466.0000000000000000,0.2781832927818320,0.3090614886731390,0.0131496556042580,0.0436730123180291,-0.2567783094098880,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2082.0000000000000000
396.6666666666660000,CloudShadow_Bare,8191.0000000000000000,344.0000000000000000,427.0000000000000000,419.0000000000000000,890.0000000000000000,809.0000000000000000,466.0000000000000000,0.3598166539343010,0.3090614886731390,-0.0476751030017657,0.0436730123180291,-0.3126843657817100,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2082.0000000000000000
455.0000000000000000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,491.0000000000000000,497.0000000000000000,856.0000000000000000,923.0000000000000000,530.0000000000000000,0.2653362897265330,0.3055162659123050,0.0376616076447442,0.0381978452497551,-0.2352092352092350,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2082.0000000000000000
405.0000000000000000,CloudShadow_Bare,8191.0000000000000000,311.0000000000000000,459.0000000000000000,445.0000000000000000,687.0000000000000000,764.0000000000000000,530.0000000000000000,0.2137809187279150,0.2493867538838920,0.0530668504479669,0.0717896865520728,-0.1290057518488080,115_-032_2011-01-02T01-55-10.679038,3614.0000000000000000,2081.0000000000000000
371.6666666666660000,CloudShadow_Bare,8191.0000000000000000,328.0000000000000000,394.0000000000000000,393.0000000000000000,687.0000000000000000,695.0000000000000000,466.0000000000000000,0.2722222222222220,0.2764003673094580,0.0057887120115774,0.0837209302325581,-0.1916738941890720,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2081.0000000000000000
382.3333333333330000,CloudShadow_Bare,8191.0000000000000000,360.0000000000000000,394.0000000000000000,393.0000000000000000,822.0000000000000000,627.0000000000000000,402.0000000000000000,0.3530864197530860,0.2282076395690500,-0.1345755693581780,0.0100502512562814,-0.3431372549019600,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2081.0000000000000000
416.3333333333330000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,427.0000000000000000,445.0000000000000000,856.0000000000000000,741.0000000000000000,434.0000000000000000,0.3159108378170630,0.2688356164383560,-0.0720100187852223,0.0081300813008130,-0.3271317829457360,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2081.0000000000000000
494.0000000000000000,CloudShadow_Bare,8191.0000000000000000,443.0000000000000000,491.0000000000000000,548.0000000000000000,856.0000000000000000,900.0000000000000000,594.0000000000000000,0.2193732193732190,0.2940330697340040,0.0250569476082005,0.0949308755760369,-0.1806896551724130,115_-032_2011-01-02T01-55-10.679038,3618.0000000000000000,2081.0000000000000000
446.3333333333330000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,491.0000000000000000,471.0000000000000000,754.0000000000000000,832.0000000000000000,498.0000000000000000,0.2310204081632650,0.2577475434618290,0.0491803278688525,0.0070778564206269,-0.2044728434504790,115_-032_2011-01-02T01-55-10.679038,3614.0000000000000000,2080.0000000000000000
385.6666666666660000,CloudShadow_Bare,8191.0000000000000000,344.0000000000000000,394.0000000000000000,419.0000000000000000,720.0000000000000000,764.0000000000000000,498.0000000000000000,0.2642669007901660,0.3195164075993090,0.0296495956873315,0.1165919282511210,-0.1822660098522160,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2080.0000000000000000
410.6666666666660000,CloudShadow_Bare,8191.0000000000000000,360.0000000000000000,427.0000000000000000,445.0000000000000000,754.0000000000000000,695.0000000000000000,466.0000000000000000,0.2577147623019180,0.2388591800356500,-0.0407177363699103,0.0436730123180291,-0.2360655737704910,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2080.0000000000000000
463.6666666666660000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,491.0000000000000000,523.0000000000000000,788.0000000000000000,786.0000000000000000,498.0000000000000000,0.2021357742181540,0.2310101801096320,-0.0012706480304956,0.0070778564206269,-0.2255054432348360,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2080.0000000000000000
466.0000000000000000,CloudShadow_Bare,8191.0000000000000000,410.0000000000000000,491.0000000000000000,497.0000000000000000,856.0000000000000000,855.0000000000000000,562.0000000000000000,0.2653362897265330,0.2704309063893010,-0.0005844535359439,0.0674264007597341,-0.2073342736248230,115_-032_2011-01-02T01-55-10.679038,3618.0000000000000000,2080.0000000000000000
432.3333333333330000,CloudShadow_Bare,8191.0000000000000000,393.0000000000000000,459.0000000000000000,445.0000000000000000,788.0000000000000000,832.0000000000000000,530.0000000000000000,0.2781832927818320,0.2889233152594880,0.0271604938271605,0.0717896865520728,-0.1957511380880120,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2079.0000000000000000
435.6666666666660000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,459.0000000000000000,471.0000000000000000,788.0000000000000000,741.0000000000000000,466.0000000000000000,0.2517871326449560,0.2350000000000000,-0.0307390451275343,0.0075675675675676,-0.2567783094098880,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2079.0000000000000000
477.6666666666660000,CloudShadow_Bare,8191.0000000000000000,426.0000000000000000,459.0000000000000000,548.0000000000000000,822.0000000000000000,809.0000000000000000,530.0000000000000000,0.2000000000000000,0.2760252365930590,-0.0079705702023299,0.0717896865520728,-0.2159763313609460,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2079.0000000000000000
427.0000000000000000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,459.0000000000000000,445.0000000000000000,822.0000000000000000,786.0000000000000000,498.0000000000000000,0.2975532754538270,0.2626506024096380,-0.0223880597014925,0.0407523510971787,-0.2454545454545450,115_-032_2011-01-02T01-55-10.679038,3618.0000000000000000,2079.0000000000000000
474.3333333333330000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,523.0000000000000000,523.0000000000000000,822.0000000000000000,855.0000000000000000,530.0000000000000000,0.2223048327137540,0.2409288824383160,0.0196779964221825,0.0066476733143400,-0.2159763313609460,115_-032_2011-01-02T01-55-10.679038,3619.0000000000000000,2079.0000000000000000
444.3333333333330000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,459.0000000000000000,497.0000000000000000,788.0000000000000000,832.0000000000000000,498.0000000000000000,0.2264591439688710,0.2889233152594880,0.0271604938271605,0.0407523510971787,-0.2255054432348360,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2078.0000000000000000
449.3333333333330000,CloudShadow_Bare,8191.0000000000000000,360.0000000000000000,491.0000000000000000,497.0000000000000000,788.0000000000000000,741.0000000000000000,466.0000000000000000,0.2264591439688710,0.2029220779220770,-0.0307390451275343,-0.0261233019853710,-0.2567783094098880,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2078.0000000000000000
471.3333333333330000,CloudShadow_Bare,8191.0000000000000000,426.0000000000000000,491.0000000000000000,497.0000000000000000,788.0000000000000000,809.0000000000000000,562.0000000000000000,0.2264591439688710,0.2446153846153840,0.0131496556042580,0.0674264007597341,-0.1674074074074070,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2078.0000000000000000
421.3333333333330000,CloudShadow_Bare,8191.0000000000000000,360.0000000000000000,459.0000000000000000,445.0000000000000000,788.0000000000000000,786.0000000000000000,498.0000000000000000,0.2781832927818320,0.2626506024096380,-0.0012706480304956,0.0407523510971787,-0.2255054432348360,115_-032_2011-01-02T01-55-10.679038,3618.0000000000000000,2078.0000000000000000
449.3333333333330000,CloudShadow_Bare,8191.0000000000000000,360.0000000000000000,491.0000000000000000,497.0000000000000000,788.0000000000000000,878.0000000000000000,498.0000000000000000,0.2264591439688710,0.2826880934989040,0.0540216086434574,0.0070778564206269,-0.2255054432348360,115_-032_2011-01-02T01-55-10.679038,3619.0000000000000000,2078.0000000000000000
444.3333333333330000,CloudShadow_Bare,8191.0000000000000000,377.0000000000000000,459.0000000000000000,497.0000000000000000,788.0000000000000000,786.0000000000000000,498.0000000000000000,0.2264591439688710,0.2626506024096380,-0.0012706480304956,0.0407523510971787,-0.2255054432348360,115_-032_2011-01-02T01-55-10.679038,3615.0000000000000000,2077.0000000000000000
451.6666666666660000,CloudShadow_Bare,8191.0000000000000000,393.0000000000000000,491.0000000000000000,471.0000000000000000,788.0000000000000000,764.0000000000000000,466.0000000000000000,0.2517871326449560,0.2175298804780870,-0.0154639175257732,-0.0261233019853710,-0.2567783094098880,115_-032_2011-01-02T01-55-10.679038,3616.0000000000000000,2077.0000000000000000
452.0000000000000000,CloudShadow_Bare,8191.0000000000000000,426.0000000000000000,459.0000000000000000,471.0000000000000000,788.0000000000000000,832.0000000000000000,530.0000000000000000,0.2517871326449560,0.2889233152594880,0.0271604938271605,0.0717896865520728,-0.1957511380880120,115_-032_2011-01-02T01-55-10.679038,3617.0000000000000000,2077.0000000000000000
